Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Stock
2016-07-21,BAJFINANCE,EQ,8640.1,8729.0,8783.95,8651.7,8719.8,8707.85,8717.59,236743,206382871550000.0,6332.0,215320.0,0.9095,BAJFINANCE
2016-07-22,BAJFINANCE,EQ,8707.85,8707.0,8874.9,8683.2,8829.95,8837.8,8809.68,73204,64490344935000.0,10625.0,42907.0,0.5861,BAJFINANCE
2016-07-25,BAJFINANCE,EQ,8837.8,8882.0,9030.0,8853.5,8980.0,8983.65,8971.92,229014,205469523465000.0,12606.0,184539.0,0.8058,BAJFINANCE
2016-07-26,BAJFINANCE,EQ,8983.65,9099.9,9989.9,8900.0,9859.0,9848.35,9526.56,956465,911181770185000.0,105489.0,207528.0,0.217,BAJFINANCE
2016-07-27,BAJFINANCE,EQ,9848.35,9900.0,9937.65,9515.4,9790.0,9793.45,9667.49,384033,371263604165000.0,56341.0,190691.0,0.4965,BAJFINANCE
2016-07-28,BAJFINANCE,EQ,9793.45,9790.0,10460.0,9677.45,10360.3,10316.8,10124.89,595632,603070614245000.0,54883.0,244626.0,0.4107,BAJFINANCE
2016-07-29,BAJFINANCE,EQ,10316.8,10389.95,10478.4,10250.0,10389.0,10372.65,10324.27,282484,291643997820000.0,27628.0,180841.0,0.6402,BAJFINANCE
2016-08-01,BAJFINANCE,EQ,10372.65,10460.0,11408.65,10429.95,11199.0,11226.25,11137.87,529600,589861728680000.0,68065.0,170732.0,0.3224,BAJFINANCE
2016-08-02,BAJFINANCE,EQ,11226.25,11300.0,11770.0,10800.0,10950.0,10944.1,11304.33,409818,463271993520000.0,61607.0,109408.0,0.267,BAJFINANCE
2016-08-03,BAJFINANCE,EQ,10944.1,10950.0,10950.0,9940.0,9990.0,10005.6,10277.56,544614,559730507660000.06,84553.0,239407.0,0.4396,BAJFINANCE
2016-08-04,BAJFINANCE,EQ,10005.6,10125.0,10317.6,9723.45,10125.0,9969.7,9909.62,380687,377246273550000.0,45218.0,142671.0,0.3747999999999999,BAJFINANCE
2016-08-05,BAJFINANCE,EQ,9969.7,10200.0,10262.2,9815.15,10130.0,10094.7,10019.27,268126,268642688690000.0,35527.0,124423.0,0.4639999999999999,BAJFINANCE
2016-08-08,BAJFINANCE,EQ,10094.7,10267.0,10281.35,9973.0,10007.0,10034.35,10081.58,165696,167047675975000.0,20449.0,82046.0,0.4952,BAJFINANCE
2016-08-09,BAJFINANCE,EQ,10034.35,10100.0,10260.0,9910.0,10185.0,10179.8,10129.56,144047,145913238900000.0,20426.0,35732.0,0.2481,BAJFINANCE
2016-08-10,BAJFINANCE,EQ,10179.8,10150.0,10270.0,9900.0,9920.0,9998.3,10059.95,114472,115158233205000.0,18012.0,35684.0,0.3117,BAJFINANCE
2016-08-11,BAJFINANCE,EQ,9998.3,10049.9,10075.5,9849.0,10010.0,10007.3,9973.35,89010,88772815560000.0,16813.0,27762.0,0.3119,BAJFINANCE
2016-08-12,BAJFINANCE,EQ,10007.3,10021.0,10199.0,9981.6,10110.0,10154.4,10130.63,79754,80795813345000.0,13691.0,30908.0,0.3875,BAJFINANCE
2016-08-16,BAJFINANCE,EQ,10154.4,10160.1,10325.0,10020.45,10188.0,10203.6,10208.13,90636,92522413300000.0,15845.0,33890.0,0.3739,BAJFINANCE
2016-08-17,BAJFINANCE,EQ,10203.6,10200.0,10250.0,10134.25,10175.0,10208.8,10203.59,39552,40357246310000.0,7916.0,15568.0,0.3936,BAJFINANCE
2016-08-18,BAJFINANCE,EQ,10208.8,10234.35,10293.45,10069.0,10135.0,10134.55,10192.88,61883,63076584100000.0,9585.0,21831.0,0.3528,BAJFINANCE
2016-08-19,BAJFINANCE,EQ,10134.55,10200.0,10240.0,10125.1,10150.0,10183.1,10182.02,40676,41416399510000.0,5908.0,18369.0,0.4516,BAJFINANCE
2016-08-22,BAJFINANCE,EQ,10183.1,10167.9,10232.0,10121.1,10155.0,10166.15,10182.31,49427,50328104305000.0,8566.0,23959.0,0.4847,BAJFINANCE
2016-08-23,BAJFINANCE,EQ,10166.15,10239.5,10239.5,9915.0,10050.0,10040.65,10021.2,66954,67095941550000.0,13359.0,22136.0,0.3306,BAJFINANCE
2016-08-24,BAJFINANCE,EQ,10040.65,10129.0,10149.0,10026.5,10035.0,10053.6,10068.62,43754,44054251020000.0,9258.0,24877.0,0.5686,BAJFINANCE
2016-08-25,BAJFINANCE,EQ,10053.6,10060.0,10342.0,10026.05,10300.0,10289.65,10210.61,125453,128095138965000.02,20734.0,75412.0,0.6011,BAJFINANCE
2016-08-26,BAJFINANCE,EQ,10289.65,10355.55,10620.0,10347.45,10508.0,10480.9,10519.22,91624,96381316240000.0,17106.0,24838.0,0.2711,BAJFINANCE
2016-08-29,BAJFINANCE,EQ,10480.9,10578.0,10807.65,10418.15,10740.2,10743.6,10663.08,106460,113519130359999.98,16268.0,44174.0,0.4149,BAJFINANCE
2016-08-30,BAJFINANCE,EQ,10743.6,10872.0,10940.0,10705.55,10740.0,10777.4,10820.42,139423,150861582870000.0,17116.0,67561.0,0.4846,BAJFINANCE
2016-08-31,BAJFINANCE,EQ,10777.4,11000.0,11162.95,10811.05,11050.0,11011.1,10969.48,191009,209526945050000.0,32649.0,82603.0,0.4325,BAJFINANCE
2016-09-01,BAJFINANCE,EQ,11011.1,11030.5,11260.0,11000.0,11170.0,11160.85,11142.54,129191,143951604680000.0,22753.0,60110.0,0.4653,BAJFINANCE
2016-09-02,BAJFINANCE,EQ,11160.85,11229.0,11280.0,11079.0,11147.0,11139.8,11181.3,100160,111991931745000.0,14646.0,57623.0,0.5753,BAJFINANCE
2016-09-06,BAJFINANCE,EQ,11139.8,11201.0,11299.0,11176.1,11260.0,11265.85,11243.26,75534,84924836120000.0,11669.0,37825.0,0.5008,BAJFINANCE
2016-09-07,BAJFINANCE,EQ,11265.85,11295.0,11740.0,11294.0,11386.7,11393.3,11490.73,251934,289490620320000.0,32842.0,124811.0,0.4954,BAJFINANCE
2016-09-08,BAJFINANCE,EQ,11393.3,1153.9,1173.6,1080.0,1162.85,1162.8,1141.11,1604933,183140714240000.0,40573.0,446778.0,0.2784,BAJFINANCE
2016-09-09,BAJFINANCE,EQ,1162.8,1171.0,1183.9,1144.55,1151.0,1153.55,1160.81,758416,88037898135000.0,24327.0,234480.0,0.3092,BAJFINANCE
2016-09-12,BAJFINANCE,EQ,1153.55,1124.8,1133.85,1050.0,1093.0,1094.4,1103.16,1034612,114134267870000.0,40553.0,415689.0,0.4018,BAJFINANCE
2016-09-14,BAJFINANCE,EQ,1094.4,1103.0,1108.0,1068.0,1103.0,1101.05,1085.75,1049761,113977860415000.02,58594.0,474363.0,0.4518999999999999,BAJFINANCE
2016-09-15,BAJFINANCE,EQ,1101.05,1108.9,1113.0,1085.0,1096.0,1099.0,1096.79,661551,72558363790000.0,20435.0,229984.0,0.3475999999999999,BAJFINANCE
2016-09-16,BAJFINANCE,EQ,1099.0,1109.0,1117.1,1080.7,1085.1,1087.85,1099.27,803966,88377803060000.0,28872.0,442383.0,0.5503,BAJFINANCE
2016-09-19,BAJFINANCE,EQ,1087.85,1096.5,1096.5,1072.2,1081.0,1075.9,1080.8,824883,89153220450000.0,30674.0,480265.0,0.5822,BAJFINANCE
2016-09-20,BAJFINANCE,EQ,1075.9,1050.05,1088.95,1050.05,1075.0,1075.05,1077.24,597126,64324938654999.99,22101.0,286009.0,0.479,BAJFINANCE
2016-09-21,BAJFINANCE,EQ,1075.05,1084.9,1084.9,1066.05,1074.0,1070.25,1074.1,722885,77645343885000.0,32104.0,445278.0,0.616,BAJFINANCE
2016-09-22,BAJFINANCE,EQ,1070.25,1083.25,1132.2,1070.75,1131.0,1127.95,1108.08,1363628,151100780300000.0,35739.0,590136.0,0.4328,BAJFINANCE
2016-09-23,BAJFINANCE,EQ,1127.95,1138.4,1144.5,1118.3,1125.5,1126.5,1133.09,1160432,131487715540000.02,33851.0,427269.0,0.3682,BAJFINANCE
2016-09-26,BAJFINANCE,EQ,1126.5,1118.0,1139.85,1115.55,1119.0,1122.8,1127.79,648551,73142768970000.0,16352.0,290151.0,0.4474,BAJFINANCE
2016-09-27,BAJFINANCE,EQ,1122.8,1130.0,1130.0,1091.85,1101.8,1098.6,1112.31,905372,100705688135000.0,22757.0,453498.0,0.5009,BAJFINANCE
2016-09-28,BAJFINANCE,EQ,1098.6,1105.0,1113.9,1092.05,1104.7,1106.1,1105.35,875357,96757420975000.0,21997.0,496959.0,0.5677000000000001,BAJFINANCE
2016-09-29,BAJFINANCE,EQ,1106.1,1120.0,1123.0,1011.2,1041.9,1037.15,1066.16,1550065,165261338005000.0,35260.0,779392.0,0.5028,BAJFINANCE
2016-09-30,BAJFINANCE,EQ,1037.15,1039.95,1066.05,1020.55,1065.1,1055.9,1041.01,1151711,119894447855000.0,43074.0,499685.0,0.4339,BAJFINANCE
2016-10-03,BAJFINANCE,EQ,1055.9,1069.0,1090.0,1068.3,1086.1,1086.7,1082.75,881426,95436605315000.0,33348.0,386736.0,0.4388,BAJFINANCE
2016-10-04,BAJFINANCE,EQ,1086.7,1092.0,1096.35,1072.0,1082.2,1083.75,1084.45,490022,53140362160000.0,18623.0,154343.0,0.315,BAJFINANCE
2016-10-05,BAJFINANCE,EQ,1083.75,1090.0,1093.85,1068.3,1074.0,1074.25,1075.96,729161,78454611710000.0,30130.0,335473.0,0.4601,BAJFINANCE
2016-10-06,BAJFINANCE,EQ,1074.25,1076.05,1105.0,1066.0,1080.7,1077.25,1088.08,1182671,128684571275000.0,31708.0,461822.0,0.3904999999999999,BAJFINANCE
2016-10-07,BAJFINANCE,EQ,1077.25,1086.7,1090.0,1076.0,1081.0,1082.5,1082.17,606885,65675025475000.0,36308.0,320785.0,0.5286,BAJFINANCE
2016-10-10,BAJFINANCE,EQ,1082.5,1085.15,1092.65,1072.5,1075.0,1073.95,1078.36,382402,41236596760000.0,14196.0,204219.0,0.534,BAJFINANCE
2016-10-13,BAJFINANCE,EQ,1073.95,1085.0,1085.0,1040.2,1054.9,1053.95,1055.14,969024,102245709785000.0,39233.0,553645.0,0.5713,BAJFINANCE
2016-10-14,BAJFINANCE,EQ,1053.95,1061.8,1069.8,1040.1,1065.0,1061.3,1053.87,819460,86360080185000.0,29022.0,517011.0,0.6309,BAJFINANCE
2016-10-17,BAJFINANCE,EQ,1061.3,1064.7,1085.0,1051.05,1080.1,1078.85,1065.39,920879,98109286505000.0,25353.0,532577.0,0.5783,BAJFINANCE
2016-10-18,BAJFINANCE,EQ,1078.85,1089.0,1121.0,1085.1,1116.5,1117.35,1105.99,1356207,149994933260000.0,32467.0,499614.0,0.3684,BAJFINANCE
2016-10-19,BAJFINANCE,EQ,1117.35,1123.3,1129.95,1111.25,1116.75,1118.85,1120.69,648141,72636337055000.0,18751.0,217983.0,0.3363,BAJFINANCE
2016-10-20,BAJFINANCE,EQ,1118.85,1123.5,1135.0,1117.6,1123.0,1121.4,1127.25,535999,60420463150000.0,15898.0,186072.0,0.3471,BAJFINANCE
2016-10-21,BAJFINANCE,EQ,1121.4,1126.0,1139.0,1115.3,1132.0,1134.3,1127.87,466028,52561978375000.0,19830.0,201611.0,0.4326,BAJFINANCE
2016-10-24,BAJFINANCE,EQ,1134.3,1136.5,1142.15,1125.2,1126.6,1128.95,1131.24,399832,45230674555000.0,10448.0,159654.0,0.3993,BAJFINANCE
2016-10-25,BAJFINANCE,EQ,1128.95,1128.0,1145.0,1115.1,1144.0,1141.7,1129.51,417201,47123201045000.0,20188.0,195468.0,0.4685,BAJFINANCE
2016-10-26,BAJFINANCE,EQ,1141.7,1140.0,1163.3,1125.05,1147.0,1148.4,1149.33,971690,111679263034999.98,29648.0,381976.0,0.3931,BAJFINANCE
2016-10-27,BAJFINANCE,EQ,1148.4,1150.95,1162.0,1098.0,1103.0,1104.8,1126.22,2014635,226892491010000.0,42810.0,687018.0,0.341,BAJFINANCE
2016-10-28,BAJFINANCE,EQ,1104.8,1105.1,1107.0,1052.7,1070.5,1072.55,1078.85,1452433,156695886690000.0,36813.0,880123.0,0.606,BAJFINANCE
2016-10-30,BAJFINANCE,EQ,1072.55,1082.8,1083.3,1075.0,1080.4,1080.4,1079.68,92004,9933522430000.0,3119.0,47218.0,0.5132,BAJFINANCE
2016-11-01,BAJFINANCE,EQ,1080.4,1087.0,1089.95,1056.3,1061.35,1060.8,1074.52,903775,97112026545000.0,27748.0,616282.0,0.6819,BAJFINANCE
2016-11-02,BAJFINANCE,EQ,1060.8,1048.0,1050.0,1015.6,1018.5,1019.85,1030.03,1329886,136982261905000.0,36355.0,750418.0,0.5643,BAJFINANCE
2016-11-03,BAJFINANCE,EQ,1019.85,1029.8,1046.15,1015.0,1029.85,1030.85,1035.63,968028,100251576190000.0,47251.0,392215.0,0.4052,BAJFINANCE
2016-11-04,BAJFINANCE,EQ,1030.85,1035.0,1036.2,970.1,990.0,993.15,993.57,1666744,165602052320000.0,51854.0,703763.0,0.4222,BAJFINANCE
2016-11-07,BAJFINANCE,EQ,993.15,1009.8,1028.4,985.2,988.65,990.4,1011.25,1063258,107521561820000.0,30833.0,472317.0,0.4442,BAJFINANCE
2016-11-08,BAJFINANCE,EQ,990.4,996.7,1001.9,972.0,982.25,983.7,982.9,960336,94391072165000.0,52248.0,407004.0,0.4238,BAJFINANCE
2016-11-09,BAJFINANCE,EQ,983.7,920.0,934.5,836.15,932.0,929.15,897.02,3384855,303628433180000.0,68307.0,1569151.0,0.4636,BAJFINANCE
2016-11-10,BAJFINANCE,EQ,929.15,950.0,979.3,923.9,930.0,929.2,948.47,1753921,166353906875000.0,52870.0,792843.0,0.452,BAJFINANCE
2016-11-11,BAJFINANCE,EQ,929.2,920.0,920.0,850.0,865.0,858.1,871.59,2780607,242353778715000.0,74528.0,1558260.0,0.5604,BAJFINANCE
2016-11-15,BAJFINANCE,EQ,858.1,868.6,868.6,762.3,812.25,815.05,800.72,4368353,349782549125000.0,91497.0,2246150.0,0.5142,BAJFINANCE
2016-11-16,BAJFINANCE,EQ,815.05,827.0,942.7,803.55,894.55,899.8,895.11,7757348,694370354345000.0,114202.0,3305584.0,0.4261,BAJFINANCE
2016-11-17,BAJFINANCE,EQ,899.8,903.5,903.5,860.0,877.0,871.15,874.44,1929384,168713258975000.0,49055.0,820820.0,0.4254,BAJFINANCE
2016-11-18,BAJFINANCE,EQ,871.15,872.0,901.45,865.0,878.0,878.4,880.88,1647276,145105040315000.0,41501.0,748422.0,0.4543,BAJFINANCE
2016-11-21,BAJFINANCE,EQ,878.4,891.45,891.45,815.5,834.0,832.2,835.89,2076791,173596253140000.0,51015.0,729237.0,0.3511,BAJFINANCE
2016-11-22,BAJFINANCE,EQ,832.2,850.05,863.0,830.25,861.85,858.0,848.15,1434086,121632635609999.98,32332.0,515147.0,0.3592,BAJFINANCE
2016-11-23,BAJFINANCE,EQ,858.0,871.0,871.45,844.5,850.0,850.25,852.56,1161595,99033297075000.0,35744.0,506038.0,0.4356,BAJFINANCE
2016-11-24,BAJFINANCE,EQ,850.25,847.5,850.85,816.15,821.1,820.7,830.86,1613090,134025760375000.0,34463.0,701275.0,0.4347,BAJFINANCE
2016-11-25,BAJFINANCE,EQ,820.7,831.0,884.0,823.25,873.8,877.9,855.08,1623036,138783288300000.0,41675.0,485039.0,0.2988,BAJFINANCE
2016-11-28,BAJFINANCE,EQ,877.9,876.2,899.0,857.8,884.0,879.25,883.09,1818863,160622606595000.0,42908.0,660754.0,0.3633,BAJFINANCE
2016-11-29,BAJFINANCE,EQ,879.25,884.5,926.3,883.9,909.5,907.25,913.35,2546446,232579812815000.0,84869.0,1000680.0,0.3929999999999999,BAJFINANCE
2016-11-30,BAJFINANCE,EQ,907.25,910.0,927.85,909.05,918.7,919.8,919.6,1775315,163258198175000.0,66527.0,830323.0,0.4677,BAJFINANCE
2016-12-01,BAJFINANCE,EQ,919.8,926.0,929.9,910.0,913.1,914.2,917.36,997475,91504615000000.0,22889.0,458959.0,0.4601,BAJFINANCE
2016-12-02,BAJFINANCE,EQ,914.2,904.0,910.0,880.0,887.0,886.5,889.19,1818221,161674723675000.0,35497.0,896985.0,0.4933,BAJFINANCE
2016-12-05,BAJFINANCE,EQ,886.5,887.0,907.8,885.0,904.0,902.25,897.76,797813,71624268055000.0,22600.0,188756.0,0.2366,BAJFINANCE
2016-12-06,BAJFINANCE,EQ,902.25,903.3,923.9,893.3,899.75,898.05,910.27,878434,79961007750000.0,21750.0,274431.0,0.3124,BAJFINANCE
2016-12-07,BAJFINANCE,EQ,898.05,906.7,910.75,875.65,900.6,891.05,898.29,888028,79770242815000.0,21625.0,272187.0,0.3065,BAJFINANCE
2016-12-08,BAJFINANCE,EQ,891.05,908.0,915.9,904.1,910.3,911.55,910.19,1001920,91194142140000.0,24235.0,550581.0,0.5495,BAJFINANCE
2016-12-09,BAJFINANCE,EQ,911.55,913.8,917.7,891.55,897.5,896.35,901.19,651767,58736691015000.0,14905.0,277763.0,0.4261999999999999,BAJFINANCE
2016-12-12,BAJFINANCE,EQ,896.35,896.75,896.75,834.0,843.45,843.6,855.51,2395425,204929920060000.0,67418.0,1294106.0,0.5402,BAJFINANCE
2016-12-13,BAJFINANCE,EQ,843.6,820.0,843.4,805.0,839.95,836.75,829.98,2913971,241854742325000.0,70788.0,919649.0,0.3156,BAJFINANCE
2016-12-14,BAJFINANCE,EQ,836.75,839.7,857.85,832.8,847.0,848.75,849.16,1423592,120885341790000.02,48349.0,507742.0,0.3567,BAJFINANCE
2016-12-15,BAJFINANCE,EQ,848.75,835.1,866.9,831.05,856.2,853.8,855.07,833495,71270021275000.0,22737.0,148155.0,0.1778,BAJFINANCE
2016-12-16,BAJFINANCE,EQ,853.8,860.9,863.0,848.0,848.95,850.8,855.29,626459,53580262055000.0,22325.0,246680.0,0.3938,BAJFINANCE
2016-12-19,BAJFINANCE,EQ,850.8,853.2,853.2,818.9,825.0,822.9,832.4,808312,67283659010000.0,20569.0,307081.0,0.3799,BAJFINANCE
2016-12-20,BAJFINANCE,EQ,822.9,825.0,829.5,786.3,804.2,805.8,807.81,2029604,163954297645000.0,57032.0,640623.0,0.3156,BAJFINANCE
2016-12-21,BAJFINANCE,EQ,805.8,811.0,814.8,783.05,784.8,788.6,796.32,1608265,128069958650000.0,50479.0,716220.0,0.4453,BAJFINANCE
2016-12-22,BAJFINANCE,EQ,788.6,784.8,784.8,760.5,766.55,765.4,768.25,1836222,141067486645000.0,67412.0,698164.0,0.3802,BAJFINANCE
2016-12-23,BAJFINANCE,EQ,765.4,776.7,827.9,761.3,815.0,808.95,793.69,3365297,267099905475000.0,61762.0,1058185.0,0.3144,BAJFINANCE
2016-12-26,BAJFINANCE,EQ,808.95,810.0,821.3,782.05,806.7,810.0,808.17,2133916,172455861555000.0,48560.0,420784.0,0.1972,BAJFINANCE
2016-12-27,BAJFINANCE,EQ,810.0,811.0,827.9,799.35,807.25,809.75,815.55,3505564,285896415465000.0,60581.0,2072700.0,0.5913,BAJFINANCE
2016-12-28,BAJFINANCE,EQ,809.75,816.35,840.9,811.0,820.35,820.2,824.67,2124609,175209882875000.0,43058.0,531012.0,0.2498999999999999,BAJFINANCE
2016-12-29,BAJFINANCE,EQ,820.2,820.0,839.75,816.25,835.0,833.35,832.14,1594084,132649827245000.0,31811.0,514947.0,0.3229999999999999,BAJFINANCE
2016-12-30,BAJFINANCE,EQ,833.35,840.0,854.7,833.0,843.6,842.2,846.51,842564,71324120815000.0,22529.0,210773.0,0.2502,BAJFINANCE
2017-01-02,BAJFINANCE,EQ,842.2,852.0,873.9,842.0,870.5,870.05,860.91,949967,81783703010000.0,23737.0,190329.0,0.2004,BAJFINANCE
2017-01-03,BAJFINANCE,EQ,870.05,870.0,889.0,859.25,880.55,884.0,873.63,1260264,110100081605000.0,39554.0,291855.0,0.2316,BAJFINANCE
2017-01-04,BAJFINANCE,EQ,884.0,887.1,891.0,868.0,871.0,871.9,875.73,971428,85071079170000.0,37925.0,354998.0,0.3654,BAJFINANCE
2017-01-05,BAJFINANCE,EQ,871.9,883.35,903.0,875.05,900.3,899.75,887.42,1423447,126319251170000.0,35763.0,719046.0,0.5051,BAJFINANCE
2017-01-06,BAJFINANCE,EQ,899.75,911.0,914.9,875.9,878.1,878.45,889.25,4040625,359313042445000.0,43203.0,708397.0,0.1753,BAJFINANCE
2017-01-09,BAJFINANCE,EQ,878.45,887.8,893.75,875.1,879.8,878.25,883.86,615381,54391362490000.0,18859.0,186386.0,0.3029,BAJFINANCE
2017-01-10,BAJFINANCE,EQ,878.25,884.7,901.95,880.05,899.9,899.75,893.73,1147293,102536762175000.0,30582.0,512697.0,0.4468999999999999,BAJFINANCE
2017-01-11,BAJFINANCE,EQ,899.75,905.0,909.5,891.0,893.0,896.15,900.01,2005189,180469109570000.0,39421.0,1314327.0,0.6555,BAJFINANCE
2017-01-12,BAJFINANCE,EQ,896.15,902.5,909.95,886.0,892.0,891.2,896.73,737750,66155972545000.01,20053.0,210931.0,0.2859,BAJFINANCE
2017-01-13,BAJFINANCE,EQ,891.2,893.2,905.5,888.1,898.95,900.05,899.38,821185,73855964760000.0,24353.0,298428.0,0.3634,BAJFINANCE
2017-01-16,BAJFINANCE,EQ,900.05,900.0,920.1,894.45,918.5,917.7,909.82,1117504,101672713770000.0,28713.0,497159.0,0.4449,BAJFINANCE
2017-01-17,BAJFINANCE,EQ,917.7,923.9,924.6,910.5,913.5,914.35,916.26,849554,77841428060000.0,23247.0,363164.0,0.4275,BAJFINANCE
2017-01-18,BAJFINANCE,EQ,914.35,918.7,938.0,915.0,930.05,930.35,930.9,1525144,141976051705000.0,32879.0,620073.0,0.4065999999999999,BAJFINANCE
2017-01-19,BAJFINANCE,EQ,930.35,929.8,932.3,916.0,926.0,926.3,923.37,598997,55309688895000.01,18891.0,225425.0,0.3763,BAJFINANCE
2017-01-20,BAJFINANCE,EQ,926.3,924.8,930.0,904.0,905.9,907.7,915.2,697857,63867620820000.01,20295.0,247168.0,0.3542,BAJFINANCE
2017-01-23,BAJFINANCE,EQ,907.7,909.4,931.7,905.15,928.95,929.65,920.56,829648,76374165050000.0,16203.0,408849.0,0.4928,BAJFINANCE
2017-01-24,BAJFINANCE,EQ,929.65,934.95,934.95,921.0,928.1,929.75,928.64,826288,76732393165000.0,22205.0,484222.0,0.5860000000000001,BAJFINANCE
2017-01-25,BAJFINANCE,EQ,929.75,931.2,1006.0,931.2,1000.0,999.85,979.49,3874946,379547012915000.0,65441.0,1535568.0,0.3963,BAJFINANCE
2017-01-27,BAJFINANCE,EQ,999.85,1000.0,1020.0,991.35,997.0,995.85,1002.51,1386916,139039775545000.0,31245.0,574971.0,0.4146,BAJFINANCE
2017-01-30,BAJFINANCE,EQ,995.85,990.0,1059.0,989.15,1054.3,1054.8,1034.82,4866384,503580950765000.0,103050.0,1263764.0,0.2597,BAJFINANCE
2017-01-31,BAJFINANCE,EQ,1054.8,1058.9,1072.0,1030.75,1034.15,1036.9,1054.0,2304584,242903039825000.0,61746.0,749152.0,0.3251,BAJFINANCE
2017-02-01,BAJFINANCE,EQ,1036.9,1039.0,1069.9,1025.0,1062.05,1066.15,1052.79,1860379,195859114975000.0,41256.0,607543.0,0.3265999999999999,BAJFINANCE
2017-02-02,BAJFINANCE,EQ,1066.15,1067.4,1083.95,1050.0,1052.5,1054.15,1063.42,1681729,178837652780000.0,40810.0,552057.0,0.3283,BAJFINANCE
2017-02-03,BAJFINANCE,EQ,1054.15,1055.3,1068.0,1042.3,1045.0,1047.35,1052.82,903079,95078277200000.0,27796.0,382615.0,0.4236999999999999,BAJFINANCE
2017-02-06,BAJFINANCE,EQ,1047.35,1056.0,1085.5,1050.1,1068.3,1073.7,1071.55,1218063,130522093595000.0,28078.0,425290.0,0.3492,BAJFINANCE
2017-02-07,BAJFINANCE,EQ,1073.7,1070.0,1075.0,1052.4,1063.45,1060.95,1063.07,658786,70033259360000.0,26886.0,262099.0,0.3979,BAJFINANCE
2017-02-08,BAJFINANCE,EQ,1060.95,1060.0,1069.4,1025.0,1048.05,1049.45,1046.51,1046297,109496351505000.0,30588.0,505903.0,0.4835,BAJFINANCE
2017-02-09,BAJFINANCE,EQ,1049.45,1058.0,1061.65,1026.0,1039.55,1040.85,1039.56,916871,95313890345000.0,34270.0,363206.0,0.3961,BAJFINANCE
2017-02-10,BAJFINANCE,EQ,1040.85,1045.2,1059.0,1038.0,1057.7,1055.45,1049.0,643391,67491616370000.01,15490.0,280923.0,0.4366,BAJFINANCE
2017-02-13,BAJFINANCE,EQ,1055.45,1057.0,1070.0,1043.25,1060.0,1058.95,1058.16,484476,51265451745000.0,12659.0,112824.0,0.2329,BAJFINANCE
2017-02-14,BAJFINANCE,EQ,1058.95,1064.0,1069.0,1055.0,1059.75,1059.5,1061.45,438100,46502155430000.0,13746.0,119038.0,0.2717,BAJFINANCE
2017-02-15,BAJFINANCE,EQ,1059.5,1060.3,1065.0,1029.0,1042.2,1040.4,1046.17,679204,71056505700000.0,19416.0,304543.0,0.4484,BAJFINANCE
2017-02-16,BAJFINANCE,EQ,1040.4,1040.9,1106.0,1035.0,1100.0,1094.35,1073.2,1035007,111077380445000.0,29510.0,482944.0,0.4665999999999999,BAJFINANCE
2017-02-17,BAJFINANCE,EQ,1094.35,1110.0,1118.0,1081.1,1084.9,1089.5,1099.06,1408853,154841075455000.0,48949.0,467219.0,0.3315999999999999,BAJFINANCE
2017-02-20,BAJFINANCE,EQ,1089.5,1092.95,1109.5,1035.0,1092.55,1095.9,1096.14,617565,67693698385000.0,18624.0,156404.0,0.2532999999999999,BAJFINANCE
2017-02-21,BAJFINANCE,EQ,1095.9,1092.2,1105.95,1085.0,1095.0,1095.9,1096.32,335482,36779398040000.0,9603.0,107633.0,0.3208,BAJFINANCE
2017-02-22,BAJFINANCE,EQ,1095.9,1095.0,1104.15,1065.0,1080.0,1076.25,1083.94,1000632,108462160150000.0,28733.0,515648.0,0.5153,BAJFINANCE
2017-02-23,BAJFINANCE,EQ,1076.25,1083.0,1099.0,1066.5,1068.3,1068.2,1077.55,1196177,128893937905000.0,24527.0,539452.0,0.451,BAJFINANCE
2017-02-27,BAJFINANCE,EQ,1068.2,1070.85,1104.0,1069.0,1092.0,1091.6,1091.68,1223440,133560701134999.98,29342.0,465981.0,0.3809,BAJFINANCE
2017-02-28,BAJFINANCE,EQ,1091.6,1097.75,1119.0,1096.0,1113.1,1108.2,1111.05,1257475,139711209395000.0,45439.0,564609.0,0.449,BAJFINANCE
2017-03-01,BAJFINANCE,EQ,1108.2,1120.0,1128.9,1070.6,1072.2,1075.85,1088.99,2045087,222707412995000.0,38793.0,1158996.0,0.5667,BAJFINANCE
2017-03-02,BAJFINANCE,EQ,1075.85,1083.0,1089.6,1019.1,1048.0,1048.75,1051.04,2587153,271919468420000.0,61519.0,1180121.0,0.4561,BAJFINANCE
2017-03-03,BAJFINANCE,EQ,1048.75,1047.5,1056.9,1024.15,1050.0,1046.25,1036.32,1185751,122881271484999.98,36861.0,483247.0,0.4075,BAJFINANCE
2017-03-06,BAJFINANCE,EQ,1046.25,1054.0,1056.0,1026.4,1035.45,1033.95,1035.95,1176084,121836505820000.0,46870.0,656348.0,0.5581,BAJFINANCE
2017-03-07,BAJFINANCE,EQ,1033.95,1034.9,1055.8,1022.4,1053.0,1052.4,1042.29,1534634,159953882580000.0,35600.0,723770.0,0.4715999999999999,BAJFINANCE
2017-03-08,BAJFINANCE,EQ,1052.4,1057.75,1084.0,1049.0,1080.0,1081.2,1067.85,1763414,188306023745000.0,50368.0,737056.0,0.418,BAJFINANCE
